ProbeName	ZT23a	ZT01a	ZT03a	ZT05a	ZT07a	ZT09a	ZT11a	ZT13a	ZT15a	ZT17a	ZT19a	ZT21a	ZT23b	ZT01b
GS1_SS_25041_11302	-0.0165	0.0225	-0.23685	0.227	-0.26995	-0.2015	-0.2995	-0.0275	0.11305	-0.2735	0.056	0.686	0.2435	-0.0913
GS1_SS_25042_08456	0.2145	-0.0205	-0.7505	-0.6675	-0.5955	-0.5975	-0.18065	0.5755	0.354	0.546	0.85	0.673	0.023	0.18075
GS1_SS_25043_12362	-0.04275	-0.2355	-0.5475	-1.0435	-0.7275	0.1905	0.6605	0.7545	0.868	0.6665	0.29675	-0.547	-0.388	-1.0465
GS1_SS_25046_13120	0.1815	0.0134	0.304	-0.07375	0.04185	-0.1555	-0.2839	-0.455	-0.323	-0.178	0.0207	0.203	0.078745	0.2435
GS1_SS_25052_19836	-0.4455	0.046	-0.4175	-0.1975	-0.8005	-0.6325	-0.22055	0.6755	0.6155	0.331	0.08575	-0.0881	0.173	0.17675
GS1_SS_25055_05203	-0.0125	-0.102	-0.9625	-1.355	-1.3	-1.009	-0.16515	0.6955	0.8005	0.8975	0.3745	0.116	0.326	-0.0471
GS1_SS_25056_03513	0.074	0.151	0.2895	0.2015	0.2645	-0.1658855	-0.108845	-0.211	-0.0375	0.13175	0.1435	0.0666	0.1639	0.14925
GS1_SS_25059_12370	0.093905	0.06675	0.228	-0.09405	-0.4185	-0.4495	-0.2005	-0.167	0.0205	0.0846	0.43	0.358	0.625	0.3065
GS1_SS_25069_17129	0.24835	0.1035	0.0582	-0.11575	-0.5645	-0.4955	-0.381	-0.1705	0.180085	0.13295	0.276	0.349	0.4575	0.1485
GS1_SS_25070_08572	-0.02815	0.030925	-0.06885	0.7195	0.937	0.412	0.1506	-0.01585	-0.0475	-0.2935	-0.1695	-0.212	-0.1885	-0.1735
GS1_SS_25071_11404	-0.527	-0.599	-0.993	-0.5645	0.3645	0.6705	0.702	0.7065	0.3605	-0.265575	-0.378	-0.211	-0.457	-0.734
GS1_SS_25072_12168	-0.196	-0.41	-0.8215	-0.405	0.111	0.45605	0.6205	0.692	0.5235	0.323	0.0805	-0.392	-0.485	-0.661
GS1_SS_25074_00375	-0.0415	0.1555	-0.1215	0.4175	0.347	0.1935	0.1008	-0.3535	-0.058	-0.0642	0.1315	0.282	0.1755	0.3115
GS1_SS_25076_08645	0.2298	0.06445	-0.3985	-0.402	0.0145	-0.01635	0.3565	0.416	0.4625	0.396	0.3485	0.262	-0.20285	-0.208
GS1_SS_25079_09798	0.13685	0.045	-0.2115	-0.20525	-0.7695	-0.9355	-0.453	0.170285	0.1724	0.2435	0.2715	0.312	0.2815	0.2995
GS1_SS_25082_11178	-0.09825	0.018	-0.14275	0.22445	0.3535	-0.15485	0.031	-0.0659	-0.0735	0.0165	0.1807	-0.0213	0.15702	0.051
GS1_SS_25083_16620	0.185	0.032	-0.19215	-0.59975	-1.1065	-0.634	-0.21	0.15305	0.3655	0.308	0.568	0.161	0.1215	0.0613
GS1_SS_25084_10723	-0.0687	-0.2323	0.25235	0.558	0.8865	0.9695	0.468	-0.139	-0.8045	-0.7505	-0.6405	-0.395	-0.315	-0.1774
GS1_SS_25089_11678	-0.059	-0.02375	-0.0899	0.5045	0.7945	0.5885	0.4255	0.1101	0.156	-0.2004	-0.5395	-0.851	-0.6025	-0.517
GS1_SS_25091_17672	0.329	0.1125	0.0711	0.5945	-0.1545	-0.1515	-0.20295	0.098	-0.2036	-0.13095	-0.01615	0.0356	0.107435	0.187
GS1_SS_25092_08447	-0.0075	-0.2875	0.07905	-0.1427	-0.417	-0.166	-0.0375	0.1571	0.1965	0.214	0.2055	0.354	0.0143	0.059
GS1_SS_25096_03809	-0.0575	-0.3405	0.0335	0.594	-0.0683	-0.149	0.0684425	0.101	-0.234284	-0.2025	-0.297	0.38	-0.0996	0.0588
GS1_SS_25097_01560	0.7065	0.493	0.4655	0.3185	0.0145	-0.4278	-0.3337	-0.4895	-0.15035	0.04	0.2515	0.42	0.348	0.483
GS1_SS_25098_09162	0.5115	0.6755	-0.0858	-0.08945	-0.59	-0.7935	-0.4925	-0.4775	0.03085	0.189	0.3765	0.799	0.4635	0.5195
GS1_SS_25100_18546	0.03715	-0.291	-0.079189	-0.1985	-0.2435	-0.2485	-0.1035	0.1053	0.2835	0.308	0.26	0.0883	0.10015	-0.04445
GS1_SS_25103_15543	0.14635	-0.9575	0.026	0.726	0.8195	0.215	0.294	-0.1013	-0.013	-0.4885	-0.049	-0.116	-0.346	-0.1257
GS1_SS_25104_18296	0.057	0.21285	0.0431	-0.3155	-0.798	-0.823	-0.19795	0.1783	-0.179	-0.173	0.4135	-0.262	0.746	0.776
GS1_SS_25105_06221	0.20845	0.315	0.1565	-0.09585	-0.207	-0.4135	-0.349	-0.3895	-0.03965	0.10365	0.441	0.496	0.2605	0.525
GS1_SS_25110_09074	0.179	0.1267	0.03955	-0.1865	-0.23	-0.3905	-0.2905	-0.0866	0.3575	0.4625	0.5385	0.188	0.0445	0.1289
GS1_SS_25112_00780	0.1783	0.2525	0.629	0.28	0.198	-0.02865	-0.242	-0.2945	-0.249	-0.259	0.04027	0.0523	0.19095	0.3495
GS1_SS_25114_09855	-0.4192	-0.7285	-0.8935	-0.269	0.609	-0.6005	-1.022	-1.375	0.6625	0.6195	0.2555	0.297	-0.012	-0.37
GS1_SS_25119_17829	-0.476	-0.20295	-0.22525	0.391	0.793	0.694	0.22145	0.108	-0.319	-0.2785	-0.394	-0.486	-0.5325	-0.515
GS1_SS_25121_06335	-0.176	-0.366	-0.4305	-0.391	-0.3445	-0.132	0.0531	0.368	0.078	0.335	0.34	0.296	0.323	0.246
GS1_SS_25123_08638	0.2757	0.3765	0.478	0.331	0.278	0.0105	0.0356	-0.362	-0.3875	-0.4425	0.0787	0.185	0.363	0.316
GS1_SS_25128_01535	0.259	0.1415	0.176	-0.03165	-0.178	-0.3176	-0.2835	-0.16	0.07305	0.11795	0.266	0.337	0.405	0.305
GS1_SS_25130_21374	-0.0723	-0.1082	-0.20845	-0.3685	-0.358	0.2195	0.177	0.4715	0.495	0.2985	0.02265	-0.214	-0.07	-0.1343
GS1_SS_25132_06640	0.0775	0.08595	-0.221	-0.539	-0.48	-0.379	-0.1046	0.145715	0.3135	0.325	0.3175	0.196	0.2055	0.2387
GS1_SS_25133_02440	0.397	0.853	0.921	0.9685	0.1405	-0.784	-1.75	-2.495	-2.03	-1.68	-1.085	-0.702	0.12485	0.697
GS1_SS_25138_13806	0.1425	0.02415	-0.1905	-0.422	-0.55	-0.2935	-0.346	0.286	0.2885	0.5135	0.352	0.303	0.30535	-0.09505
GS1_SS_25139_17133	0.27555	-0.20475	-0.0795	0.4615	-0.054	-0.7465	0.2875	0.0065	-0.636	-0.503	0.1195	0.457	0.4185	0.4845
GS1_SS_25140_00465	0.02385	-0.13605	-0.0075	-0.1795	-0.436	-0.3525	-0.1739	-0.1002	0.0111	0.1298	0.207	0.27	0.2215	0.11265
GS1_SS_25141_20419	0.15685	0.611	1.43	1.285	0.9925	-0.1015	-0.9865	-2.365	-1.4395	-1.65	-1.44	-1.03	-0.479	0.1073
GS1_SS_25145_17267	0.3955	-0.0793	-0.0272	0.405	0.1267	0.041	0.186	0.73	0.241	0.2675	-0.2265	-0.295	-0.241	0.036
GS1_SS_25146_04919	-0.172	-0.18	-0.2885	-0.671	-0.735	0.094	0.291	0.3585	0.1765	0.21205	0.014	-0.0356	0.15155	0.0605
GS1_SS_25147_01787	-0.012	0.0517	0.0305	0.0764	-0.08645	0.348	0.334	0.3905	0.10805	0.18	-0.01805	-0.137	-0.04825	0.02
GS1_SS_25149_12607	0.22	-0.2635	-0.1806	-0.23335	-0.968	-0.25405	0.196	0.0735	-0.3205	-0.0525	0.328	0.389	0.4555	0.567
GS1_SS_25156_12797	0.006	0.0285	0.9535	1.655	1.002	0.315	-0.536	-1.305	-0.8545	-1.349	-0.985	-0.903	-0.4235	-0.2215
GS1_SS_25157_04875	0.2325	-0.0499	0.273	0.367	0.22175	-0.255	-0.309	-0.336	-0.386	-0.1819	0.04045	0.363	0.416	0.4805
GS1_SS_25158_10218	0.0133	-0.0816	-0.121445	-0.3185	-0.1655	-0.2785	-0.10045	0.04905	0.025605	0.213	0.2165	0.347	0.2235	0.2445
GS1_SS_25159_19209	0.37655	0.0595	0.0688	0.03865	-0.3505	-0.509	-0.2615	0.16145	0.171	0.445	0.20365	0.347	0.1339	0.25715
GS1_SS_25162_05267	0.07025	-0.18	-0.1108	-0.4435	-0.329	0.1597	0.01105	-0.0082	-0.026	-0.1105	0.267	0.283	0.396	0.402
GS1_SS_25166_06890	0.14355	-0.198	-0.02885	-0.3995	-0.86	-0.8925	-0.7055	-0.5695	-0.336	0.03855	0.2419	0.615	0.575	0.717
GS1_SS_25167_10779	0.206	-0.15855	0.459	0.32	0.8135	-0.7655	0.2895	-0.17	0	-0.2755	0.6005	-0.218	0.629	0.11805
GS1_SS_25174_02584	0.02625	-0.0945	0.216	0.2457	-0.06035	-0.05854	0.00345	0.1085	0.2985	0.0823	0.07925	-0.0817	-0.1192	-0.012
GS1_SS_25176_11094	-0.132	0.00185	-0.1648	-0.186	-0.2925	-0.0065	-0.09639	0.05245	0.0555	0.06965	-0.02115	0.0761	0.195	0.00605
GS1_SS_25177_10469	0.09595	0.3455	0.062	-0.2085	-0.0659	0.2741	0.0682	0.168	0.1905	0.1165	0.03365	0.0209	-0.03035	-0.007
GS1_SS_25181_11691	-0.271	0.36435	-1.7	1.33	1.018	0.02925	-0.913	-1.24	-0.5415	-0.172	-0.448	-0.413	-0.39	-0.0772
GS1_SS_25182_11222	0.503	0.67	1.09	0.7415	0.5865	-0.34885	-0.5584	-0.982	-0.88	-0.6335	0.00945	0.309	0.464	0.6585
GS1_SS_25185_13860	0.444	0.2415	0.21906	-0.4935	-0.21729	-0.2135	-0.200415	0.4025	0.5135	0.08475	0.0717	-0.106	0.263	0.149
GS1_SS_25186_07381	-0.195	-0.1106	-0.0649	0.0934	0.33	0.3085	0.5295	0.092	0.203	-0.036	-0.079	0.183	-0.09655	-0.189
GS1_SS_25188_11975	0.13775	0.1544	0.0814	0.149	0.03875	-0.0615	0.0879	0.2472	0.267	0.080555	-0.061	0.128	0.1348	0.1545
GS1_SS_25196_11886	0.104	0.5365	0.726	1.395	1.136	0.0125	-1.1365	-1.28	-0.58	-0.542	-0.1505	-0.0785	0.0055	0.1519
GS1_SS_25197_04604	-0.646	-1.0345	-0.989	-0.9495	-0.11935	0.398	0.6665	0.666	0.441	0.09425	-0.0915	-0.00889	-0.489	-0.7155
GS1_SS_25198_11562	0.2715	0.27	0.4715	0.2376	0.24235	0.00775	-0.14195	-0.2515	-0.249	0.004	0.0845	-0.0591	0.13	0.3435
GS1_SS_25199_16441	0.246	0.6645	0.4855	0.29085	-0.21	-0.3875	-0.527	-0.6765	-0.626	-0.447	-0.17	0.108	0.38475	0.72
GS1_SS_25200_14506	0.5095	0.522	0.4445	0.3565	-0.2625	-0.223	-0.049	-0.18335	-0.299	-0.17815	-0.05911	-0.00342	0.09388	0.171
GS1_SS_25201_14196	0.0795	0.3915	-0.0635	1.865	1.285	0.841	-0.273	-2.165	-1.845	-1.865	-1.4605	-1.63	-1.78	-1.39
GS1_SS_25218_11290	-0.17405	-0.3625	-0.634	-1.52	-1.62	-0.30795	0.2115	0.612	0.5075	0.548	0.318	0.0895	0.10325	-0.256
GS1_SS_25224_21742	-0.0681	0.471	0.473	0.617	0.5198	0.1485	-0.09495	-0.239	-0.001	0.1725	0.0828	0.145	0.145	0.109
GS1_SS_25226_14126	-0.636	-0.785	-0.3415	0.23015	0.74	1.0655	0.7975	0.5865	0.461	-0.1795	-0.5665	-1.09	-0.655	-1.1105
GS1_SS_25229_00098	-0.0915	-0.2115	0.0855	-0.00205	-0.0284	0.09645	1.021	0.5945	-0.1206	-0.0698	-0.0895	-0.218	0.019	0.228
GS1_SS_25231_12369	-0.4145	-0.103	-0.4595	-0.133	-0.2734	-0.005	0.3275	-0.01	0.1267	-0.0507	0.011	0.0101	0.052	0.3945
GS1_SS_25232_11772	0.167	0.0816	0.1992	0.157	-0.1781	-0.16565	-0.165	-0.0756	-0.1047	-0.1621	-0.0721	-0.0315	0.1185	0.08645
GS1_SS_25233_14435	-0.4925	-0.6495	-0.6735	-0.9095	-0.1982	0.321	0.517	0.626	0.609	0.4955	0.15585	-0.15	-0.191	-0.613
GS1_SS_25236_09917	0.03866	0.232	-0.27205	-0.713	-0.9485	-0.4345	-0.0529	0.17775	0.0718	0.424	0.3135	0.508	0.484	0.29125
GS1_SS_25242_11288	0.319	-0.07235	-0.341	-0.668	-0.5775	-0.4405	-0.25	-0.1353	0.0234	0.1418	0.332	0.412	0.1815	-0.10959
GS1_SS_25244_14821	-0.0875	-0.1355	-0.196	-0.0705	0.3465	-0.2005	-0.432	-0.496	-0.2829	-0.179	-0.2655	0.285	0.014	0.096
GS1_SS_25245_07181	0.1285	-0.21	-0.6275	-1.76	-1.8	-1.185	-0.5515	0.561	0.9995	1.0195	0.65	-0.0153	-0.1165	-0.3645
GS1_SS_25246_03824	0.1056	-0.035	0.0733	-0.2255	0.11095	-0.138	-0.2622	-0.5295	-0.2522	-0.12875	0.07347345	0.0545	-0.008	0.0935
GS1_SS_25247_17903	-0.464	-0.4165	-0.4075	-0.405	0.1185	0.62	0.285	0.09595	-0.417	-0.0591	-0.08015	0.315	0.227	0.316
GS1_SS_25248_14705	-0.7995	-0.7015	-1.165	-1.023	-0.759	0.6075	1.08	1.42	0.4915	0.0135	-0.2605	-0.758	-0.6325	-0.893
GS1_SS_25249_15330	-0.4855	-0.51	-0.506	-0.06	0.02	-0.415	-0.155	0.06	0.24	-0.215	-0.155	1.05	-0.743	-0.375
GS1_SS_25251_11076	-0.28	-0.218	0.017	0.1917	0.4365	0.2475	0.404	-0.0479	-0.2645	-0.0158	-0.2485	-0.00814	-0.056	0.023
GS1_SS_25256_13728	0.1123	0.4885	0.656	0.679	0.5605	0.33	0.0025	0.042	0.3705	0.2115	0.039	-0.461	0.2655	0.0032
GS1_SS_25259_10538	-0.00865	0.417	0.0323	0.4905	0.1532	-0.067	-0.0315	0.10325	0.4055	0.2845	0.0765	-0.431	0.3315	0.08535
GS1_SS_25260_12678	-0.181155	-0.67	-0.608	-0.2626	0.33465	0.5865	0.336	0.2735	0.392	-0.0065	-0.10405	-0.464	-0.64	-0.82
GS1_SS_25262_11518	0.20935	-0.1305	-0.1303	-0.22645	-0.231	0.05	0.0465	0.025	0.4375	0.307	0.3695	0.202	0.1095	0.0215
GS1_SS_25263_12271	-0.555	-0.525	-0.485	-0.175	-0.33	-0.83	-0.35	-0.115	0.145	-0.195	0.06	2.1	-0.325	-0.23
GS1_SS_25265_20642	0.2336	-0.066	0.8135	1.061	1.022	0.3895	-0.5335	-1.56	-0.8875	-1.215	-0.4014	-0.227	-0.25225	-0.474
GS1_SS_25268_17084	-0.051	1.0775	-0.70275	-0.4535	-1.0515	-0.765	-2.3	-0.444	0.3755	0.8885	0.4075	-0.122	0.56515	0.27085
GS1_SS_25272_19308	0.166	0.7405	1.415	1.08	1.079	0.311	-0.509	-0.9895	-1.203	-1.175	-1	-0.979	-0.289	0.295
GS1_SS_25276_09274	0.27705	0.4385	0.267	0.023	0.372	-0.3265	-0.7795	-0.927	-0.25405	-0.18815	0.0575	0.29	0.0685	0.14965
GS1_SS_25277_11661	0.2205	0.275	0.87	0.619	-0.0637	-0.4515	-1.0205	-0.9125	-1.0765	-0.797	-0.446	-0.295	0.488	0.6355
GS1_SS_25289_08374	0.455	0.7105	1.395	0.731	0.01405	-0.5615	-1.0835	-1.28	-1.138	-1.36	-1.143	-1.1	-0.1785	0.332
GS1_SS_25290_14289	-1.1	-0.611	0.12995	0.8235	1.365	1.1485	0.9755	-0.8615	-1.755	-3.245	-3.155	-2.49	-1.88	-1.079
GS1_SS_25291_20841	0.6285	0.9645	0.9705	0.918	-0.2925	-1.545	-1.825	-1.855	-0.6135	-0.788	-0.248	0.0332	0.308	0.855
GS1_SS_25294_00151	-0.1125	-0.1839	-0.3325	0.0566	-0.402	-0.3994	0.2333	0.29735	0.4405	0.303	0.1535	0.131	0.026	-0.09675
GS1_SS_25301_14984	-0.712	-0.26015	-0.27461	0.4955	0.3645	0.3635	0.981	0.4195	0.0723	-0.448	-0.4905	-0.0958	-0.058	0.0516
GS1_SS_25303_03908	-0.385	-0.3935	-0.13075	0.5285	0.33	0.08865	0.17495	0.162	-0.0459	-0.322	-0.7215	-0.872	-0.368	-0.1385
GS1_SS_25310_18827	0.364	0.567	0.3695	0.4155	0.786	0.3875	-0.287	-0.3145	0.1597	0.185	0.14435	-0.186	-0.2035	-0.021
GS1_SS_25313_09035	-0.524	0.1825	0.768	1.275	1.205	0.8645	0.07485	-1.11	-1.23	-2.47	-2.285	-1.95	-0.7195	0.0685
GS1_SS_25314_11356	0.3805	1.205	-0.2275	-0.448	-1	-0.9645	-0.8925	-0.6175	-0.13185	-0.0566	0.13955	0.288	0.5295	1.07
GS1_SS_25317_15633	-0.107	-0.1808	-0.1145	0.1335	0.4915	0.2945	0.4225	0.2586	0.1339	0.0853	0.21045	0.195	-0.0405	0.11185
GS1_SS_25321_14015	-0.498	-0.69	-0.254	-0.5575	0.297	0.7805	0.264	0.166035	-0.0145	0.55	-0.088	0.278	0.2515	0.04695
GS1_SS_25322_11303	-0.00965	0.532	0.4455	0.5277	0.524	0.43515	-0.11182	0.09615	-0.196	0.2175	-0.107	0.324	0.286	-0.09185
GS1_SS_25325_16089	-0.486	-0.12105	-0.3945	0.2481	1.122	1.179	0.3295	-0.1815	0.0305	0.0241	-0.527	-1.09	-0.9125	-1.0275
GS1_SS_25326_10960	0.07789	0.2895	-0.25035	-0.073385	-0.21	-0.717	-0.214	-0.0405	-0.1	0.402	0.527	0.563	0.264	0.5625
GS1_SS_25328_01460	0.007	-0.3015	-0.519	-0.365	-0.69	-0.2155	0.1805	0.743	0.338	0.46	0.34	0.311	0.0515	-0.2394
GS1_SS_25329_13652	0.2025	0.1539	0.369	0.206	0.1082	-0.09285	-0.13475	0.144	0.0107	-0.09295	-0.1795	0.0427	0.0145	-0.0385
GS1_SS_25330_11533	-0.0426	-0.03165	0.285	0.5715	0.695	0.333	-0.193	-0.413	-0.193	-0.2265	-0.25285	-0.399	-0.2705	-0.2935
GS1_SS_25332_01944	0.18165	0.583	0.8535	0.5215	0.7655	0.2555	-0.719	-0.7715	-0.26175	-0.502	-0.4535	-0.739	-0.1328	0.215
GS1_SS_25333_10846	0.556	0.841	0.637	0.656	-0.2755	-0.7925	-1.16	-1.191	-0.734	-0.734	-0.258	0.165	0.2055	0.67
GS1_SS_25335_05871	-0.0265	0.10245	0.0435	0.07845	0.141575	0.094	0.189	0.4765	0.3525	0.1895	0.0561	-0.127	-0.2185	-0.090425
GS1_SS_25336_01990	-0.2325	-0.5645	0.241	0.6145	0.404	0.4705	0.037	0.2985	-0.0395	0.0805	-0.16095	-0.264	-0.631	0.2345
GS1_SS_25337_13114	0.03195	0.12855	0.249	0.1601	0.059	0.17715	-0.09515	-0.026485	-0.07035	-0.092	-0.0672	-0.107	-0.0905	-0.1562
GS1_SS_25338_16276	-0.035	-0.499	-0.2545	-0.0963	0.146795	0.0672	0.2425	0.32	0.22	0.14885	0.1596	0.243	0.017	-0.305
GS1_SS_25340_06710	0.03085	0.08055	0.1465	0.2024	0.6345	0.4985	0.033	-0.3355	-0.372	-0.311	-0.4225	-0.387	-0.2445	-0.37
GS1_SS_25342_00439	-0.371	-0.547	-0.8305	-1.175	-1.09	-0.372	0.311	0.7045	0.645	0.599	0.495	0.209	-0.0275	-0.1715
GS1_SS_25345_11259	0.0045	0.038	-0.17177	0.1435	-0.1297	-0.0493	-0.026	0.007	0.1829	0.1165	0.0185	0.289	0.1515	0.09665
GS1_SS_25348_04792	-0.258	-0.3505	-0.709	-1.605	-0.463	0.4975	0.6165	0.685	0.6845	0.488	0.2585	-0.0518	-0.3605	-0.7595
GS1_SS_25350_15187	0.203	0.6775	1.315	0.975	0.6785	-0.1935	-0.6925	-1.505	-0.8585	-1.615	-1.0555	-0.986	-0.19045	0.1413
GS1_SS_25354_12845	-0.045	-0.4135	-1.1155	-2.23	-1.5395	-0.6495	0.4705	0.8615	0.5415	0.1154	0.89	0.553	1.017	-0.3165
GS1_SS_25357_00663	-0.19545	-0.1013	0.137	0.1652	0.1985	0.16335	-0.1413	0.2845	0.2785	-0.395	-0.3035	-0.204	0.10135	-0.07895
GS1_SS_25361_09160	-0.074	-0.20235	-0.252	0.2362	0.454	-0.1249	-0.2995	-0.8735	-0.17445	-0.29305	-0.44	-0.562	-0.3292	-0.2958
GS1_SS_25366_12979	-0.234	0.301	-0.637	-0.402	-0.157	0.01305	-0.0595	-0.0651	0.04575	0.2615	0.342	0.0603	0.538	0.552
GS1_SS_25368_21305	0.2665	0.3385	0.08515	-0.2825	-0.906	-0.5865	-0.3335	0.18435	0.218	0.1875	0.1714	0.128	0.303	0.3625
GS1_SS_25370_19926	-0.5125	-0.7035	-0.525	-0.16	-0.24	-0.807	-0.4245	-0.055	0.347	-0.035	0.235	1.29	-0.432	-0.3475
GS1_SS_25373_12674	-1.07	-1.435	-0.503	0.646	1.255	1.32	0.958	0.297	0.2215	-0.9935	-1.295	-1.62	-1.715	-2.045
GS1_SS_25375_14237	-1.94	0.7015	-2.545	-0.6885	-2.375	-1.66465	-2.73	0.6745	1.795	-0.116	-0.814	-2.88	1.337	-0.0035
GS1_SS_25383_09416	-0.0498	0.08285	0.14015	0.469	0.389	-0.2235	-0.22365	-0.3685	-0.212	-0.16635	-0.143	-0.148	0.024	0.063
GS1_SS_25393_09956	-0.0815	0.06435	0.2085	-0.01905	-0.036	0.338	0.396	0.354	-0.053	-0.2285	-0.1486	-0.075	-0.03349	-0.0998
GS1_SS_25394_21770	-0.0395	0.9435	0.9215	0.499	-1.245	-1.42	-1.175	-0.4855	-0.078	-0.446	-0.2785	0.0248	0.594	1.048
GS1_SS_25400_08665	-0.251	0.07425	0.0582	-0.4805	-0.7805	-0.4859	0.048	0.2084	-0.034	0.202	0.3775	0.161	0.2935	0.4725
GS1_SS_25413_09718	-0.8815	-0.759	-0.511	-0.211	-0.344	0.0205	0.576	1.13	0.5985	0.2651	0.272	-0.191	-0.3155	-0.193
GS1_SS_25416_00588	0.3795	-0.02245	0.0407	-0.404	-0.23465	-0.748	-1.074	-0.6575	0.11305	0.16755	0.16275	0.332	0.05565	0.07015
GS1_SS_25417_10436	0.21355	0.324	-0.16695	-0.7225	-0.283	-0.02342	0.1064	0.533	0.8515	0.6215	0.2765	-0.115	-0.481	-0.6155
GS1_SS_25419_10393	0.14754	0.357	0.09497	-0.0332	-0.19615	-0.2765	-0.1467	0.0204	0.0041	0.113	0.13985	0.299	0.1415	0.29555
GS1_SS_25421_07940	0.3765	0.233	-0.17805	-0.2875	-0.3625	-0.398	-0.366	-0.332	0.1342	0.13315	0.1453	0.222	0.0439	0.11415
GS1_SS_25425_08746	0.0464	-0.0683	-0.09875	-0.2705	-0.241	-0.28685	-0.07955	0.1288	0.0085	0.1049	0.2775	0.228	0.1805	0.2792
GS1_SS_25427_14530	0.1756	0.7185	0.604	0.894	1.1185	0.633	-0.613	-1.095	-0.91	-0.648	-0.4745	-0.326	-0.0332	0.1179
GS1_SS_25428_05976	-2.545	-3	-2.265	-0.8055	0.195	1.62	1.96	1.46	0.3745	-0.819	-1.865	-2.37	-3.015	-2.655
GS1_SS_25429_09817	-0.401	-0.3505	-0.49	-0.2525	-0.12425	0.28	0.407	0.19785	-0.12925	-0.14	0.0551	0.0786	0.11415	0.0475
GS1_SS_25430_03193	0.2615	0.502	-0.07395	0.161	0.3395	-0.10795	-0.3989	-0.08865	-0.645	-0.15555	0.2327	0.304	0.13595	0.187
GS1_SS_25434_10870	0.556	-0.9875	-0.1165	0.27	0.704	0.893	0.6175	0.284	0.36865	-0.34075	-0.0125	-0.891	-0.035	-0.342
GS1_SS_25436_01292	0.04595	-0.1005	0.207	0.3875	0.3105	0.1255	-0.008915	0.1018	0.2811	-0.2308	0.1175	-0.00426	-0.361	0.1012
GS1_SS_25438_09532	0.01155	-0.14585	0.3505	0.1115	0.706	0.321	0.2175	0.008645	-0.065	0.15325	0.627	0.439	0.40145	-0.515
GS1_SS_25440_20512	0.8625	1.044	-0.378	0.7095	-1.234	-0.73	-1.37	-0.756	0.3114	-0.702	0.1875	-0.776	0.545	0.7795
GS1_SS_25442_07597	0.2748	0.33435	0.0698	0.5165	0.477	0.1115	-0.3855	-1.385	-0.6865	-0.5565	-0.267	-0.197	0.0825	-0.0835
GS1_SS_25447_13585	-0.18355	-1.0875	-0.4325	0.752	1.2675	0.808	0.562	0.3085	-0.32365	-1.765	-1.325	-0.591	-0.06945	-0.636
GS1_SS_25459_03499	-0.2795	-0.5135	-0.801	-1.125	-0.786	-0.10075	0.0315	0.318	0.3255	0.3995	0.358	0.318	0.3995	0.0793
GS1_SS_25462_11885	-0.3085	0.57975	0.814	1.91	-0.3807	-0.4535	-1.6605	-2.32	-0.42915	-1.392	-0.813	-1.05	0.05695	0.9605
GS1_SS_25463_00418	0.1569	-0.0445	0.062	-0.162	-0.5865	-0.29	-0.1256	-0.034	0.15515	0.14875	0.2719	0.0223	0.1075	0.04975
GS1_SS_25466_11220	0.151	0.0015	0.219	0.05672	-0.348	-0.442	-0.2575	-0.0284	0.0099	0.04075	0.027	-0.14	-0.03235	-0.1185
GS1_SS_25469_15086	-0.4605	-0.313	-0.445	-0.523	-0.514	0.487	0.58	0.8175	0.366	0.252	-0.05195	-0.141	-0.0795	-0.426
GS1_SS_25473_03963	-0.18845	-0.588	-0.46005	-0.421	-0.16885	0.029	0.1225	0.35305	0.5915	0.4985	0.3835	0.126	-0.207	-0.505
GS1_SS_25481_14374	-2.8	-2.69	-2.23	0.476	2.79	1.615	-0.9995	-1.265	-0.8315	-0.323	-0.378	-2.85	-3.21	-3.145
GS1_SS_25485_15384	-1.3395	-1.765	-2.245	-2.015	-0.85215	-0.7075	0.28	0.7885	0.25	-0.3765	-0.3775	-0.251	-2.055	-2.735
GS1_SS_25489_01178	0.9775	0.205	-0.3809	-1.315	-1.72	-1.705	-2.14	-0.2025	0.72155	0.954	0.8115	0.559	0.18125	-0.5095
GS1_SS_25496_01901	0.057	-0.20935	0.3495	0.3185	0.35075	-0.545	-0.7275	-1.33	-0.8775	-0.6305	-0.292	-0.0403	-0.242	-0.0885
GS1_SS_25501_10024	0.0948	-0.28	-0.008	-0.13445	0.042	0.0005	0.1152	0.013	0.06985	0.14	0.0825	0.34	0.2815	0.2525
GS1_SS_25503_15787	0.22	0.1095	0.15735	0.0105	0.785	-0.979	-1.02	-1.4175	0.284	-0.1745	0.46305	0.0332	0.0525	-0.5796
GS1_SS_25505_04897	0.415	0.9185	1.1555	0.5725	0.2635	-0.296	-0.5525	-1.048	-0.6765	-0.6795	-0.449	-0.296	0.0789	0.5
GS1_SS_25506_05386	0.3035	0.326	0.6845	0.23	-0.2154	-0.381	-0.216	-0.6955	-0.917	-0.61	-0.4525	-0.324	0.462	0.656
GS1_SS_25514_13378	-0.03	-0.196	-0.629	-1.17	-0.804	-0.268	-0.028	0.4245	0.846	0.755	0.647	0.196	-0.2793	-0.502
GS1_SS_25515_00893	-0.17445	-0.003	0.6595	1.265	1.0315	0.476	-0.109	-0.524	-0.697	-0.9335	-0.7575	-0.516	-0.2725	-0.16035
GS1_SS_25517_03422	0.002	0.174	0.4245	-0.0935	-0.241	-0.553	-0.5635	-0.5845	-0.211	0.13693	0.0666	0.0537	-0.0185	-0.0235
